"estado","nome","partido","coligacao","votos","porcentagem","cargo","ano","turno"
"R. G. do Sul","Leonel Brizola ","PDT","PDT",726445,1.14788296421085,"Presidente",1994,"Turno 1"
"M. G. do Sul","Leonel Brizola ","PDT","PDT",14263,0.0225375007310111,"Presidente",1994,"Turno 1"
"Mato Grosso","Leonel Brizola ","PDT","PDT",25712,0.0406284946221522,"Presidente",1994,"Turno 1"
"Goiás","Leonel Brizola ","PDT","PDT",13463,0.021273390755213,"Presidente",1994,"Turno 1"
"Distrito Federal","Leonel Brizola ","PDT","PDT",11113,0.0175600677013059,"Presidente",1994,"Turno 1"
"Rondônia","Espiridião ","AMIN","AMIN PPR",5365,0.00847743752519628,"Presidente",1994,"Turno 1"
"Acre","Espiridião ","AMIN","AMIN PPR",2121,0.00335147157333482,"Presidente",1994,"Turno 1"
"Amazonas","Espiridião ","AMIN","AMIN PPR",9290,0.0146794770939559,"Presidente",1994,"Turno 1"
"Roraima","Espiridião ","AMIN","AMIN PPR",1089,0.00172076970455522,"Presidente",1994,"Turno 1"
"Pará","Espiridião ","AMIN","AMIN PPR",15463,0.0244336656947083,"Presidente",1994,"Turno 1"
"Amapá","Espiridião ","AMIN","AMIN PPR",1459,0.00230542056836186,"Presidente",1994,"Turno 1"
"Tocantins","Espiridião ","AMIN","AMIN PPR",3784,0.0059792401855252,"Presidente",1994,"Turno 1"
"Maranhão","Espiridião ","AMIN","AMIN PPR",17503,0.0276571461329936,"Presidente",1994,"Turno 1"
"Piauí","Espiridião ","AMIN","AMIN PPR",9162,0.0144772194978282,"Presidente",1994,"Turno 1"
"Ceará","Espiridião ","AMIN","AMIN PPR",23215,0.0366828913601923,"Presidente",1994,"Turno 1"
"R. G. do Norte","Espiridião ","AMIN","AMIN PPR",8038,0.0127011449818318,"Presidente",1994,"Turno 1"
"Paraíba","Espiridião ","AMIN","AMIN PPR",8285,0.0130914389368595,"Presidente",1994,"Turno 1"
"Pernambuco","Espiridião ","AMIN","AMIN PPR",20027,0.0316454131066367,"Presidente",1994,"Turno 1"
"Alagoas","Espiridião ","AMIN","AMIN PPR",6615,0.0104526093623809,"Presidente",1994,"Turno 1"
"Sergipe","Espiridião ","AMIN","AMIN PPR",5490,0.00867495470891474,"Presidente",1994,"Turno 1"
"Bahia","Espiridião ","AMIN","AMIN PPR",29714,0.0469522047760824,"Presidente",1994,"Turno 1"
"Minas Gerais","Espiridião ","AMIN","AMIN PPR",79401,0.125464495235435,"Presidente",1994,"Turno 1"
"Espírito Santo","Espiridião ","AMIN","AMIN PPR",13485,0.0213081537795474,"Presidente",1994,"Turno 1"
"Rio de Janeiro","Espiridião ","AMIN","AMIN PPR",91575,0.144701088792143,"Presidente",1994,"Turno 1"
"São Paulo","Espiridião ","AMIN","AMIN PPR",247152,0.390534135923078,"Presidente",1994,"Turno 1"
"Paraná","Espiridião ","AMIN","AMIN PPR",167981,0.265433072305684,"Presidente",1994,"Turno 1"
"Santa Catarina","Espiridião ","AMIN","AMIN PPR",517375,0.817523623410704,"Presidente",1994,"Turno 1"
"R. G. do Sul","Espiridião ","AMIN","AMIN PPR",393752,0.622182288988087,"Presidente",1994,"Turno 1"
"M. G. do Sul","Espiridião ","AMIN","AMIN PPR",13471,0.0212860318549709,"Presidente",1994,"Turno 1"
"Mato Grosso","Espiridião ","AMIN","AMIN PPR",15704,0.0248144788249175,"Presidente",1994,"Turno 1"
"Goiás","Espiridião ","AMIN","AMIN PPR",15815,0.0249898740840595,"Presidente",1994,"Turno 1"
"Distrito Federal","Espiridião ","AMIN","AMIN PPR",17127,0.0270630144443684,"Presidente",1994,"Turno 1"
"Rondônia","Carlos Antônio Gomes ","PRN","PRN",2227,0.00351896614512807,"Presidente",1994,"Turno 1"
"Acre","Carlos Antônio Gomes ","PRN","PRN",1640,0.00259142545038619,"Presidente",1994,"Turno 1"
"Amazonas","Carlos Antônio Gomes ","PRN","PRN",3733,0.00589865317456807,"Presidente",1994,"Turno 1"
"Roraima","Carlos Antônio Gomes ","PRN","PRN",273,0.000431377529241115,"Presidente",1994,"Turno 1"
"Pará","Carlos Antônio Gomes ","PRN","PRN",10073,0.0159167247327683,"Presidente",1994,"Turno 1"
"Amapá","Carlos Antônio Gomes ","PRN","PRN",722,0.00114085925315782,"Presidente",1994,"Turno 1"
"Tocantins","Carlos Antônio Gomes ","PRN","PRN",3039,0.00480203777056319,"Presidente",1994,"Turno 1"
"Maranhão","Carlos Antônio Gomes ","PRN","PRN",17343,0.0274043241378339,"Presidente",1994,"Turno 1"
"Piauí","Carlos Antônio Gomes ","PRN","PRN",20614,0.0325729538013786,"Presidente",1994,"Turno 1"
"Ceará","Carlos Antônio Gomes ","PRN","PRN",49825,0.0787303494301779,"Presidente",1994,"Turno 1"
"R. G. do Norte","Carlos Antônio Gomes ","PRN","PRN",7695,0.0121591578297084,"Presidente",1994,"Turno 1"
"Paraíba","Carlos Antônio Gomes ","PRN","PRN",6883,0.0108760862042733,"Presidente",1994,"Turno 1"
"Pernambuco","Carlos Antônio Gomes ","PRN","PRN",15190,0.0240022881654672,"Presidente",1994,"Turno 1"
"Alagoas","Carlos Antônio Gomes ","PRN","PRN",6882,0.0108745060668035,"Presidente",1994,"Turno 1"
"Sergipe","Carlos Antônio Gomes ","PRN","PRN",3755,0.00593341619890252,"Presidente",1994,"Turno 1"
"Bahia","Carlos Antônio Gomes ","PRN","PRN",46223,0.0730386942641468,"Presidente",1994,"Turno 1"
"Minas Gerais","Carlos Antônio Gomes ","PRN","PRN",44063,0.0696255973294918,"Presidente",1994,"Turno 1"
"Espírito Santo","Carlos Antônio Gomes ","PRN","PRN",4850,0.00766366672827623,"Presidente",1994,"Turno 1"
"Rio de Janeiro","Carlos Antônio Gomes ","PRN","PRN",30253,0.0478038988722764,"Presidente",1994,"Turno 1"
"São Paulo","Carlos Antônio Gomes ","PRN","PRN",51052,0.0806691781055583,"Presidente",1994,"Turno 1"
"Paraná","Carlos Antônio Gomes ","PRN","PRN",18288,0.0288975540467455,"Presidente",1994,"Turno 1"
"Santa Catarina","Carlos Antônio Gomes ","PRN","PRN",9078,0.0143444879503694,"Presidente",1994,"Turno 1"
"R. G. do Sul","Carlos Antônio Gomes ","PRN","PRN",15870,0.0250767816448956,"Presidente",1994,"Turno 1"
"M. G. do Sul","Carlos Antônio Gomes ","PRN","PRN",3247,0.0051307063642707,"Presidente",1994,"Turno 1"
"Mato Grosso","Carlos Antônio Gomes ","PRN","PRN",5248,0.0082925614412358,"Presidente",1994,"Turno 1"
"Goiás","Carlos Antônio Gomes ","PRN","PRN",6918,0.0109313910157144,"Presidente",1994,"Turno 1"
"Distrito Federal","Carlos Antônio Gomes ","PRN","PRN",2627,0.00415102113302714,"Presidente",1994,"Turno 1"
"Rondônia","Hernani Fontoura ","PSC","PSC",1575,0.00248871651485259,"Presidente",1994,"Turno 1"
"Acre","Hernani Fontoura ","PSC","PSC",754,0.00119142365218975,"Presidente",1994,"Turno 1"
"Amazonas","Hernani Fontoura ","PSC","PSC",3206,0.00506592072801105,"Presidente",1994,"Turno 1"
"Roraima","Hernani Fontoura ","PSC","PSC",213,0.000336569281056255,"Presidente",1994,"Turno 1"
"Pará","Hernani Fontoura ","PSC","PSC",9760,0.0154221417047373,"Presidente",1994,"Turno 1"
"Amapá","Hernani Fontoura ","PSC","PSC",356,0.000562528939230172,"Presidente",1994,"Turno 1"
"Tocantins","Hernani Fontoura ","PSC","PSC",1139,0.0017997765780426,"Presidente",1994,"Turno 1"
"Maranhão","Hernani Fontoura ","PSC","PSC",6746,0.0106596073709178,"Presidente",1994,"Turno 1"
"Piauí","Hernani Fontoura ","PSC","PSC",3460,0.00546727564532696,"Presidente",1994,"Turno 1"
"Ceará","Hernani Fontoura ","PSC","PSC",9044,0.014290763276398,"Presidente",1994,"Turno 1"
"R. G. do Norte","Hernani Fontoura ","PSC","PSC",3324,0.00525237694944127,"Presidente",1994,"Turno 1"
"Paraíba","Hernani Fontoura ","PSC","PSC",3741,0.00591129427432605,"Presidente",1994,"Turno 1"
"Pernambuco","Hernani Fontoura ","PSC","PSC",9713,0.0153478752436592,"Presidente",1994,"Turno 1"
"Alagoas","Hernani Fontoura ","PSC","PSC",3558,0.00562212911736223,"Presidente",1994,"Turno 1"
"Sergipe","Hernani Fontoura ","PSC","PSC",2704,0.00427269171819771,"Presidente",1994,"Turno 1"
"Bahia","Hernani Fontoura ","PSC","PSC",18447,0.0291487959044354,"Presidente",1994,"Turno 1"
"Minas Gerais","Hernani Fontoura ","PSC","PSC",27575,0.0435722907282922,"Presidente",1994,"Turno 1"
"Espírito Santo","Hernani Fontoura ","PSC","PSC",3408,0.00538510849690008,"Presidente",1994,"Turno 1"
"Rio de Janeiro","Hernani Fontoura ","PSC","PSC",39422,0.0622921793323929,"Presidente",1994,"Turno 1"
"São Paulo","Hernani Fontoura ","PSC","PSC",43547,0.068810246395102,"Presidente",1994,"Turno 1"
"Paraná","Hernani Fontoura ","PSC","PSC",13920,0.0219955135788876,"Presidente",1994,"Turno 1"
"Santa Catarina","Hernani Fontoura ","PSC","PSC",7813,0.0123456140511386,"Presidente",1994,"Turno 1"
"R. G. do Sul","Hernani Fontoura ","PSC","PSC",12261,0.0193740655165762,"Presidente",1994,"Turno 1"
"M. G. do Sul","Hernani Fontoura ","PSC","PSC",2413,0.00381287171450114,"Presidente",1994,"Turno 1"
"Mato Grosso","Hernani Fontoura ","PSC","PSC",1968,0.00310971054046343,"Presidente",1994,"Turno 1"
"Goiás","Hernani Fontoura ","PSC","PSC",4534,0.00716434328783596,"Presidente",1994,"Turno 1"
"Distrito Federal","Hernani Fontoura ","PSC","PSC",3525,0.00556998458086056,"Presidente",1994,"Turno 1"
"Rondônia","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",323743,0.478191351546277,"Presidente",1998,"Turno 1"
"Acre","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",90363,0.13347255415492,"Presidente",1998,"Turno 1"
"Amazonas","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",452076,0.667748286269154,"Presidente",1998,"Turno 1"
"Roraima","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",71768,0.106006421506483,"Presidente",1998,"Turno 1"
"Pará","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",1020868,1.50789437507636,"Presidente",1998,"Turno 1"
"Amapá","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",68277,0.100849967132958,"Presidente",1998,"Turno 1"
"Tocantins","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",265393,0.392004266844136,"Presidente",1998,"Turno 1"
"Maranhão","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",736042,1.0871861902028,"Presidente",1998,"Turno 1"
"Piauí","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",482649,0.712906773683011,"Presidente",1998,"Turno 1"
"Ceará","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",804969,1.18899625339499,"Presidente",1998,"Turno 1"
"R. G. do Norte","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",525842,0.77670589535464,"Presidente",1998,"Turno 1"
"Paraíba","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",541067,0.799194299203656,"Presidente",1998,"Turno 1"
"Pernambuco","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",1637394,2.41854696433209,"Presidente",1998,"Turno 1"
"Alagoas","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",394873,0.583255401843848,"Presidente",1998,"Turno 1"
"Sergipe","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",297243,0.439048973746675,"Presidente",1998,"Turno 1"
"Bahia","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",1977801,2.92135222469545,"Presidente",1998,"Turno 1"
"Minas Gerais","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",4225240,6.24097888203727,"Presidente",1998,"Turno 1"
"Espírito Santo","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",814535,1.20312591324522,"Presidente",1998,"Turno 1"
"Rio de Janeiro","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",2848277,4.20710695894019,"Presidente",1998,"Turno 1"
"São Paulo","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",9736728,14.3818372040738,"Presidente",1998,"Turno 1"
"Paraná","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",2492531,3.68164490864974,"Presidente",1998,"Turno 1"
"Santa Catarina","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",1255253,1.85409762868238,"Presidente",1998,"Turno 1"
"R. G. do Sul","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",2036805,3.00850531374026,"Presidente",1998,"Turno 1"
"M. G. do Sul","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",520471,0.768772547763634,"Presidente",1998,"Turno 1"
"Mato Grosso","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",663773,0.980439756195275,"Presidente",1998,"Turno 1"
"Goiás","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",1247510,1.84266066901059,"Presidente",1998,"Turno 1"
"Distrito Federal","Fernando Henrique Cardoso ","PSDB","PSDB PFL PPB PTB PSD",391201,0.577831597644598,"Presidente",1998,"Turno 1"
"Rondônia","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",103927,0.153507543304874,"Presidente",1998,"Turno 1"
"Acre","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",59690,0.0881663596550266,"Presidente",1998,"Turno 1"
"Amazonas","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",211507,0.312410826462652,"Presidente",1998,"Turno 1"
"Roraima","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",20601,0.030429136794324,"Presidente",1998,"Turno 1"
"Pará","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",530722,0.783914001153208,"Presidente",1998,"Turno 1"
"Amapá","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",62394,0.0921603592614463,"Presidente",1998,"Turno 1"
"Tocantins","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",66607,0.0983832587961527,"Presidente",1998,"Turno 1"
"Maranhão","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",444912,0.657166550625518,"Presidente",1998,"Turno 1"
"Piauí","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",270465,0.399495970247893,"Presidente",1998,"Turno 1"
"Ceará","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",872290,1.28843414078544,"Presidente",1998,"Turno 1"
"R. G. do Norte","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",267883,0.395682173286438,"Presidente",1998,"Turno 1"
"Paraíba","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",402293,0.594215267627737,"Presidente",1998,"Turno 1"
"Pernambuco","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",890971,1.31602730152787,"Presidente",1998,"Turno 1"
"Alagoas","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",161584,0.238671017900784,"Presidente",1998,"Turno 1"
"Sergipe","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",221565,0.327267205176176,"Presidente",1998,"Turno 1"
"Bahia","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",1372797,2.0277184458928,"Presidente",1998,"Turno 1"
"Minas Gerais","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",2129100,3.1448315687974,"Presidente",1998,"Turno 1"
"Espírito Santo","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",263636,0.389409053342479,"Presidente",1998,"Turno 1"
"Rio de Janeiro","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",2851274,4.2115337403087,"Presidente",1998,"Turno 1"
"São Paulo","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",4688677,6.925508170351,"Presidente",1998,"Turno 1"
"Paraná","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",1168853,1.72647870634707,"Presidente",1998,"Turno 1"
"Santa Catarina","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",929698,1.37322982473712,"Presidente",1998,"Turno 1"
"R. G. do Sul","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",2460551,3.63440818253535,"Presidente",1998,"Turno 1"
"M. G. do Sul","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",210120,0.31036212917933,"Presidente",1998,"Turno 1"
"Mato Grosso","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",149462,0.220765964931472,"Presidente",1998,"Turno 1"
"Goiás","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",371175,0.548251776594982,"Presidente",1998,"Turno 1"
"Distrito Federal","Luiz Inácio Lula da Silva ","PT","PT PDT PSB PCdoB",287579,0.424774560952134,"Presidente",1998,"Turno 1"
"Rondônia","Ciro Gomes ","PPS","PPS",39398,0.0581936377565545,"Presidente",1998,"Turno 1"
"Acre","Ciro Gomes ","PPS","PPS",26909,0.0397464997814895,"Presidente",1998,"Turno 1"
"Amazonas","Ciro Gomes ","PPS","PPS",128811,0.19026297459413,"Presidente",1998,"Turno 1"
"Roraima","Ciro Gomes ","PPS","PPS",20138,0.0297452529859763,"Presidente",1998,"Turno 1"
"Pará","Ciro Gomes ","PPS","PPS",165670,0.244706329436225,"Presidente",1998,"Turno 1"
"Amapá","Ciro Gomes ","PPS","PPS",25349,0.0374422692393243,"Presidente",1998,"Turno 1"
"Tocantins","Ciro Gomes ","PPS","PPS",47566,0.0702583525439938,"Presidente",1998,"Turno 1"
"Maranhão","Ciro Gomes ","PPS","PPS",246268,0.363755286639706,"Presidente",1998,"Turno 1"
"Piauí","Ciro Gomes ","PPS","PPS",185997,0.274730748814809,"Presidente",1998,"Turno 1"
"Ceará","Ciro Gomes ","PPS","PPS",909402,1.34325119455521,"Presidente",1998,"Turno 1"
"R. G. do Norte","Ciro Gomes ","PPS","PPS",193496,0.285807303196666,"Presidente",1998,"Turno 1"
"Paraíba","Ciro Gomes ","PPS","PPS",191878,0.2834174025446,"Presidente",1998,"Turno 1"
"Pernambuco","Ciro Gomes ","PPS","PPS",212168,0.313387170301352,"Presidente",1998,"Turno 1"
"Alagoas","Ciro Gomes ","PPS","PPS",146729,0.216729130270102,"Presidente",1998,"Turno 1"
"Sergipe","Ciro Gomes ","PPS","PPS",71233,0.105216188596189,"Presidente",1998,"Turno 1"
"Bahia","Ciro Gomes ","PPS","PPS",327923,0.484365507742591,"Presidente",1998,"Turno 1"
"Minas Gerais","Ciro Gomes ","PPS","PPS",883377,1.30481042541428,"Presidente",1998,"Turno 1"
"Espírito Santo","Ciro Gomes ","PPS","PPS",134675,0.198924518119295,"Presidente",1998,"Turno 1"
"Rio de Janeiro","Ciro Gomes ","PPS","PPS",708279,1.04617827190656,"Presidente",1998,"Turno 1"
"São Paulo","Ciro Gomes ","PPS","PPS",1208718,1.78536213619542,"Presidente",1998,"Turno 1"
"Paraná","Ciro Gomes ","PPS","PPS",400966,0.592255194596036,"Presidente",1998,"Turno 1"
"Santa Catarina","Ciro Gomes ","PPS","PPS",252659,0.373195246508282,"Presidente",1998,"Turno 1"
"R. G. do Sul","Ciro Gomes ","PPS","PPS",277866,0.410427771685435,"Presidente",1998,"Turno 1"
"M. G. do Sul","Ciro Gomes ","PPS","PPS",89951,0.132864000960451,"Presidente",1998,"Turno 1"
"Mato Grosso","Ciro Gomes ","PPS","PPS",67668,0.0999504309789971,"Presidente",1998,"Turno 1"
"Goiás","Ciro Gomes ","PPS","PPS",195851,0.28928580507282,"Presidente",1998,"Turno 1"
"Distrito Federal","Ciro Gomes ","PPS","PPS",265838,0.392661563376997,"Presidente",1998,"Turno 1"
"Rondônia","Enéas Carneiro ","PRONA","PRONA",7218,0.0106614974700952,"Presidente",1998,"Turno 1"
"Acre","Enéas Carneiro ","PRONA","PRONA",10362,0.0153054082550743,"Presidente",1998,"Turno 1"
"Amazonas","Enéas Carneiro ","PRONA","PRONA",16093,0.0237705013558107,"Presidente",1998,"Turno 1"
"Roraima","Enéas Carneiro ","PRONA","PRONA",2353,0.00347554773443253,"Presidente",1998,"Turno 1"
"Pará","Enéas Carneiro ","PRONA","PRONA",30538,0.0451067899337444,"Presidente",1998,"Turno 1"
"Amapá","Enéas Carneiro ","PRONA","PRONA",3237,0.00478127837499281,"Presidente",1998,"Turno 1"
"Tocantins","Enéas Carneiro ","PRONA","PRONA",7131,0.0105329923052437,"Presidente",1998,"Turno 1"
"Maranhão","Enéas Carneiro ","PRONA","PRONA",24910,0.0367938351316253,"Presidente",1998,"Turno 1"
"Piauí","Enéas Carneiro ","PRONA","PRONA",12497,0.0184589545419478,"Presidente",1998,"Turno 1"
"Ceará","Enéas Carneiro ","PRONA","PRONA",12294,0.0181591091572943,"Presidente",1998,"Turno 1"
"R. G. do Norte","Enéas Carneiro ","PRONA","PRONA",14427,0.0213097013024471,"Presidente",1998,"Turno 1"
"Paraíba","Enéas Carneiro ","PRONA","PRONA",15889,0.0234691789002968,"Presidente",1998,"Turno 1"
"Pernambuco","Enéas Carneiro ","PRONA","PRONA",32393,0.0478467563797165,"Presidente",1998,"Turno 1"
"Alagoas","Enéas Carneiro ","PRONA","PRONA",6664,0.00984320021345446,"Presidente",1998,"Turno 1"
"Sergipe","Enéas Carneiro ","PRONA","PRONA",11503,0.0169907461067477,"Presidente",1998,"Turno 1"
"Bahia","Enéas Carneiro ","PRONA","PRONA",90575,0.133785693177317,"Presidente",1998,"Turno 1"
"Minas Gerais","Enéas Carneiro ","PRONA","PRONA",156826,0.23164311474718,"Presidente",1998,"Turno 1"
"Espírito Santo","Enéas Carneiro ","PRONA","PRONA",18836,0.0278221067257846,"Presidente",1998,"Turno 1"
"Rio de Janeiro","Enéas Carneiro ","PRONA","PRONA",233921,0.345517892726813,"Presidente",1998,"Turno 1"
"São Paulo","Enéas Carneiro ","PRONA","PRONA",389592,0.575454990630275,"Presidente",1998,"Turno 1"
"Paraná","Enéas Carneiro ","PRONA","PRONA",61334,0.0905946641494622,"Presidente",1998,"Turno 1"
"Santa Catarina","Enéas Carneiro ","PRONA","PRONA",55133,0.0814353477443555,"Presidente",1998,"Turno 1"
"R. G. do Sul","Enéas Carneiro ","PRONA","PRONA",161750,0.238916211663604,"Presidente",1998,"Turno 1"
"M. G. do Sul","Enéas Carneiro ","PRONA","PRONA",11981,0.0176967859780009,"Presidente",1998,"Turno 1"
"Mato Grosso","Enéas Carneiro ","PRONA","PRONA",12012,0.0177425751746721,"Presidente",1998,"Turno 1"
"Goiás","Enéas Carneiro ","PRONA","PRONA",34222,0.0505483189833191,"Presidente",1998,"Turno 1"
"Distrito Federal","Enéas Carneiro ","PRONA","PRONA",13092,0.0193378117038634,"Presidente",1998,"Turno 1"
"Rondônia","Ivan Frota ","PMN","PMN",1597,0.00235888216399862,"Presidente",1998,"Turno 1"
"Acre","Ivan Frota ","PMN","PMN",1461,0.00215800052698934,"Presidente",1998,"Turno 1"
"Amazonas","Ivan Frota ","PMN","PMN",3308,0.00488615040607854,"Presidente",1998,"Turno 1"
"Roraima","Ivan Frota ","PMN","PMN",119,0.000175771432383115,"Presidente",1998,"Turno 1"
"Pará","Ivan Frota ","PMN","PMN",10772,0.0159110073078229,"Presidente",1998,"Turno 1"
