estado,nome,partido,coligacao,votos,porcentagem,cargo,ano,turno
Distrito Federal,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,568371,0.55,Presidente,2014,Turno 1
Rondônia,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,86148,0.08,Presidente,2014,Turno 1
Acre,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,167499,0.16,Presidente,2014,Turno 1
Amazonas,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,361234,0.35,Presidente,2014,Turno 1
Roraima,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,46936,0.05,Presidente,2014,Turno 1
Pará,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,627012,0.6,Presidente,2014,Turno 1
Amapá,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,77702,0.07,Presidente,2014,Turno 1
Tocantins,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,150568,0.15,Presidente,2014,Turno 1
Maranhão,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,534824,0.52,Presidente,2014,Turno 1
Piauí,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,246121,0.24,Presidente,2014,Turno 1
Ceará,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,638115,0.61,Presidente,2014,Turno 1
R. G. do Norte,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,286061,0.28,Presidente,2014,Turno 1
Paraíba,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,393390,0.38,Presidente,2014,Turno 1
Pernambuco,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,2310700,2.23,Presidente,2014,Turno 1
Alagoas,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,356632,0.34,Presidente,2014,Turno 1
Sergipe,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,203188,0.2,Presidente,2014,Turno 1
Bahia,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,1284185,1.24,Presidente,2014,Turno 1
Minas Gerais,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,1554511,1.5,Presidente,2014,Turno 1
Espirito Santo,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,567421,0.55,Presidente,2014,Turno 1
Rio de Janeiro ,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,2590871,2.5,Presidente,2014,Turno 1
São Paulo,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,5761174,5.55,Presidente,2014,Turno 1
Paraná,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,860685,0.83,Presidente,2014,Turno 1
Santa Catarina,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,475599,0.46,Presidente,2014,Turno 1
R. G. do Sul,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,732148,0.71,Presidente,2014,Turno 1
M. G. do Sul,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,257805,0.25,Presidente,2014,Turno 1
Mato Grosso,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,219908,0.21,Presidente,2014,Turno 1
Goiás,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,771157,0.74,Presidente,2014,Turno 1
Distrito Federal,Marina Silva ,PSB,PSB PHS PRP PPS PPL PSB PSL,563830,0.54,Presidente,2014,Turno 1
Rondônia,Luciana Genro ,PSOL,PSOL,4653,0,Presidente,2014,Turno 1
Acre,Luciana Genro ,PSOL,PSOL,856,0,Presidente,2014,Turno 1
Amazonas,Luciana Genro ,PSOL,PSOL,15923,0.02,Presidente,2014,Turno 1
Roraima,Luciana Genro ,PSOL,PSOL,2809,0,Presidente,2014,Turno 1
Pará,Luciana Genro ,PSOL,PSOL,40328,0.04,Presidente,2014,Turno 1
Amapá,Luciana Genro ,PSOL,PSOL,3999,0,Presidente,2014,Turno 1
Tocantins,Luciana Genro ,PSOL,PSOL,2873,0,Presidente,2014,Turno 1
Maranhão,Luciana Genro ,PSOL,PSOL,13089,0.01,Presidente,2014,Turno 1
Piauí,Luciana Genro ,PSOL,PSOL,10148,0.01,Presidente,2014,Turno 1
Ceará,Luciana Genro ,PSOL,PSOL,52448,0.05,Presidente,2014,Turno 1
R. G. do Norte,Luciana Genro ,PSOL,PSOL,20198,0.02,Presidente,2014,Turno 1
Paraíba,Luciana Genro ,PSOL,PSOL,16827,0.02,Presidente,2014,Turno 1
Pernambuco,Luciana Genro ,PSOL,PSOL,40420,0.04,Presidente,2014,Turno 1
Alagoas,Luciana Genro ,PSOL,PSOL,15223,0.01,Presidente,2014,Turno 1
Sergipe,Luciana Genro ,PSOL,PSOL,12815,0.01,Presidente,2014,Turno 1
Bahia,Luciana Genro ,PSOL,PSOL,55775,0.05,Presidente,2014,Turno 1
Minas Gerais,Luciana Genro ,PSOL,PSOL,139741,0.13,Presidente,2014,Turno 1
Espirito Santo,Luciana Genro ,PSOL,PSOL,18984,0.02,Presidente,2014,Turno 1
Rio de Janeiro ,Luciana Genro ,PSOL,PSOL,227173,0.22,Presidente,2014,Turno 1
São Paulo,Luciana Genro ,PSOL,PSOL,554189,0.53,Presidente,2014,Turno 1
Paraná,Luciana Genro ,PSOL,PSOL,79080,0.08,Presidente,2014,Turno 1
Santa Catarina,Luciana Genro ,PSOL,PSOL,53332,0.05,Presidente,2014,Turno 1
R. G. do Sul,Luciana Genro ,PSOL,PSOL,143153,0.14,Presidente,2014,Turno 1
M. G. do Sul,Luciana Genro ,PSOL,PSOL,10700,0.01,Presidente,2014,Turno 1
Mato Grosso,Luciana Genro ,PSOL,PSOL,10082,0.01,Presidente,2014,Turno 1
Goiás,Luciana Genro ,PSOL,PSOL,30383,0.03,Presidente,2014,Turno 1
Distrito Federal,Luciana Genro ,PSOL,PSOL,31307,0.03,Presidente,2014,Turno 1
Rondônia,Everaldo Dias ,PSC,PSC,12511,0.01,Presidente,2014,Turno 1
Acre,Everaldo Dias ,PSC,PSC,1203,0,Presidente,2014,Turno 1
Amazonas,Everaldo Dias ,PSC,PSC,42685,0.04,Presidente,2014,Turno 1
Roraima,Everaldo Dias ,PSC,PSC,5189,0,Presidente,2014,Turno 1
Pará,Everaldo Dias ,PSC,PSC,43064,0.04,Presidente,2014,Turno 1
Amapá,Everaldo Dias ,PSC,PSC,5114,0,Presidente,2014,Turno 1
Tocantins,Everaldo Dias ,PSC,PSC,4737,0,Presidente,2014,Turno 1
Maranhão,Everaldo Dias ,PSC,PSC,22386,0.02,Presidente,2014,Turno 1
Piauí,Everaldo Dias ,PSC,PSC,6281,0.01,Presidente,2014,Turno 1
Ceará,Everaldo Dias ,PSC,PSC,25742,0.02,Presidente,2014,Turno 1
R. G. do Norte,Everaldo Dias ,PSC,PSC,13314,0.01,Presidente,2014,Turno 1
Paraíba,Everaldo Dias ,PSC,PSC,12101,0.01,Presidente,2014,Turno 1
Pernambuco,Everaldo Dias ,PSC,PSC,15688,0.02,Presidente,2014,Turno 1
Alagoas,Everaldo Dias ,PSC,PSC,8413,0.01,Presidente,2014,Turno 1
Sergipe,Everaldo Dias ,PSC,PSC,18771,0.02,Presidente,2014,Turno 1
Bahia,Everaldo Dias ,PSC,PSC,37190,0.04,Presidente,2014,Turno 1
Minas Gerais,Everaldo Dias ,PSC,PSC,67468,0.06,Presidente,2014,Turno 1
Espirito Santo,Everaldo Dias ,PSC,PSC,16134,0.02,Presidente,2014,Turno 1
Rio de Janeiro ,Everaldo Dias ,PSC,PSC,136143,0.13,Presidente,2014,Turno 1
São Paulo,Everaldo Dias ,PSC,PSC,142793,0.14,Presidente,2014,Turno 1
Paraná,Everaldo Dias ,PSC,PSC,40638,0.04,Presidente,2014,Turno 1
Santa Catarina,Everaldo Dias ,PSC,PSC,23643,0.02,Presidente,2014,Turno 1
R. G. do Sul,Everaldo Dias ,PSC,PSC,33039,0.03,Presidente,2014,Turno 1
M. G. do Sul,Everaldo Dias ,PSC,PSC,6973,0.01,Presidente,2014,Turno 1
Mato Grosso,Everaldo Dias ,PSC,PSC,9129,0.01,Presidente,2014,Turno 1
Distrito Federal,Everaldo Dias ,PSC,PSC,10044,0.01,Presidente,2014,Turno 1
Rondônia,Eduardo Jorge ,PV,PV,2363,0,Presidente,2014,Turno 1
Acre,Eduardo Jorge ,PV,PV,595,0,Presidente,2014,Turno 1
Amazonas,Eduardo Jorge ,PV,PV,4377,0,Presidente,2014,Turno 1
Roraima,Eduardo Jorge ,PV,PV,775,0,Presidente,2014,Turno 1
Pará,Eduardo Jorge ,PV,PV,12254,0.01,Presidente,2014,Turno 1
Amapá,Eduardo Jorge ,PV,PV,1250,0,Presidente,2014,Turno 1
Tocantins,Eduardo Jorge ,PV,PV,1425,0,Presidente,2014,Turno 1
Maranhão,Eduardo Jorge ,PV,PV,6960,0.01,Presidente,2014,Turno 1
Piauí,Eduardo Jorge ,PV,PV,4377,0,Presidente,2014,Turno 1
Ceará,Eduardo Jorge ,PV,PV,14081,0.01,Presidente,2014,Turno 1
R. G. do Norte,Eduardo Jorge ,PV,PV,5333,0.01,Presidente,2014,Turno 1
Paraíba,Eduardo Jorge ,PV,PV,7784,0.01,Presidente,2014,Turno 1
Pernambuco,Eduardo Jorge ,PV,PV,13337,0.01,Presidente,2014,Turno 1
Alagoas,Eduardo Jorge ,PV,PV,3547,0,Presidente,2014,Turno 1
Sergipe,Eduardo Jorge ,PV,PV,3727,0,Presidente,2014,Turno 1
Bahia,Eduardo Jorge ,PV,PV,15705,0.02,Presidente,2014,Turno 1
Minas Gerais,Eduardo Jorge ,PV,PV,54411,0.05,Presidente,2014,Turno 1
Espirito Santo,Eduardo Jorge ,PV,PV,11860,0.01,Presidente,2014,Turno 1
Rio de Janeiro ,Eduardo Jorge ,PV,PV,67930,0.07,Presidente,2014,Turno 1
São Paulo,Eduardo Jorge ,PV,PV,236704,0.23,Presidente,2014,Turno 1
Paraná,Eduardo Jorge ,PV,PV,44663,0.04,Presidente,2014,Turno 1
Santa Catarina,Eduardo Jorge ,PV,PV,30146,0.03,Presidente,2014,Turno 1
R. G. do Sul,Eduardo Jorge ,PV,PV,43631,0.04,Presidente,2014,Turno 1
M. G. do Sul,Eduardo Jorge ,PV,PV,4083,0,Presidente,2014,Turno 1
Mato Grosso,Eduardo Jorge ,PV,PV,4119,0,Presidente,2014,Turno 1
Goiás,Eduardo Jorge ,PV,PV,12239,0.01,Presidente,2014,Turno 1
Distrito Federal,Eduardo Jorge ,PV,PV,19377,0.02,Presidente,2014,Turno 1
Rondônia,Jose Levy Fidelix da Cruz ,PRTB,PRTB,3815,0,Presidente,2014,Turno 1
Acre,Jose Levy Fidelix da Cruz ,PRTB,PRTB,638,0,Presidente,2014,Turno 1
Amazonas,Jose Levy Fidelix da Cruz ,PRTB,PRTB,10258,0.01,Presidente,2014,Turno 1
Roraima,Jose Levy Fidelix da Cruz ,PRTB,PRTB,1280,0,Presidente,2014,Turno 1
Pará,Jose Levy Fidelix da Cruz ,PRTB,PRTB,11494,0.01,Presidente,2014,Turno 1
Amapá,Jose Levy Fidelix da Cruz ,PRTB,PRTB,1548,0,Presidente,2014,Turno 1
Tocantins,Jose Levy Fidelix da Cruz ,PRTB,PRTB,1654,0,Presidente,2014,Turno 1
Maranhão,Jose Levy Fidelix da Cruz ,PRTB,PRTB,6707,0.01,Presidente,2014,Turno 1
Piauí,Jose Levy Fidelix da Cruz ,PRTB,PRTB,2338,0,Presidente,2014,Turno 1
Ceará,Jose Levy Fidelix da Cruz ,PRTB,PRTB,15963,0.02,Presidente,2014,Turno 1
R. G. do Norte,Jose Levy Fidelix da Cruz ,PRTB,PRTB,5288,0.01,Presidente,2014,Turno 1
Paraíba,Jose Levy Fidelix da Cruz ,PRTB,PRTB,7538,0.01,Presidente,2014,Turno 1
Pernambuco,Jose Levy Fidelix da Cruz ,PRTB,PRTB,11493,0.01,Presidente,2014,Turno 1
Alagoas,Jose Levy Fidelix da Cruz ,PRTB,PRTB,7065,0.01,Presidente,2014,Turno 1
Sergipe,Jose Levy Fidelix da Cruz ,PRTB,PRTB,3676,0,Presidente,2014,Turno 1
Bahia,Jose Levy Fidelix da Cruz ,PRTB,PRTB,15333,0.01,Presidente,2014,Turno 1
Minas Gerais,Jose Levy Fidelix da Cruz ,PRTB,PRTB,25929,0.02,Presidente,2014,Turno 1
Espirito Santo,Jose Levy Fidelix da Cruz ,PRTB,PRTB,9018,0.01,Presidente,2014,Turno 1
Rio de Janeiro ,Jose Levy Fidelix da Cruz ,PRTB,PRTB,65001,0.06,Presidente,2014,Turno 1
São Paulo,Jose Levy Fidelix da Cruz ,PRTB,PRTB,136206,0.13,Presidente,2014,Turno 1
Paraná,Jose Levy Fidelix da Cruz ,PRTB,PRTB,33593,0.03,Presidente,2014,Turno 1
Santa Catarina,Jose Levy Fidelix da Cruz ,PRTB,PRTB,15769,0.02,Presidente,2014,Turno 1
R. G. do Sul,Jose Levy Fidelix da Cruz ,PRTB,PRTB,17940,0.02,Presidente,2014,Turno 1
M. G. do Sul,Jose Levy Fidelix da Cruz ,PRTB,PRTB,4622,0,Presidente,2014,Turno 1
Mato Grosso,Jose Levy Fidelix da Cruz ,PRTB,PRTB,4461,0,Presidente,2014,Turno 1
Goiás,Jose Levy Fidelix da Cruz ,PRTB,PRTB,12391,0.01,Presidente,2014,Turno 1
Distrito Federal,Jose Levy Fidelix da Cruz ,PRTB,PRTB,15254,0.01,Presidente,2014,Turno 1
Rondônia,José Maria de Almeida ,PSTU,PSTU,428,0,Presidente,2014,Turno 1
Acre,José Maria de Almeida ,PSTU,PSTU,111,0,Presidente,2014,Turno 1
Amazonas,José Maria de Almeida ,PSTU,PSTU,1350,0,Presidente,2014,Turno 1
Roraima,José Maria de Almeida ,PSTU,PSTU,208,0,Presidente,2014,Turno 1
Pará,José Maria de Almeida ,PSTU,PSTU,3012,0,Presidente,2014,Turno 1
Amapá,José Maria de Almeida ,PSTU,PSTU,1122,0,Presidente,2014,Turno 1
Tocantins,José Maria de Almeida ,PSTU,PSTU,247,0,Presidente,2014,Turno 1
Maranhão,José Maria de Almeida ,PSTU,PSTU,4339,0,Presidente,2014,Turno 1
Piauí,José Maria de Almeida ,PSTU,PSTU,1456,0,Presidente,2014,Turno 1
Ceará,José Maria de Almeida ,PSTU,PSTU,4660,0,Presidente,2014,Turno 1
R. G. do Norte,José Maria de Almeida ,PSTU,PSTU,2827,0,Presidente,2014,Turno 1
Paraíba,José Maria de Almeida ,PSTU,PSTU,1070,0,Presidente,2014,Turno 1
Pernambuco,José Maria de Almeida ,PSTU,PSTU,2758,0,Presidente,2014,Turno 1
Alagoas,José Maria de Almeida ,PSTU,PSTU,1197,0,Presidente,2014,Turno 1
Sergipe,José Maria de Almeida ,PSTU,PSTU,1700,0,Presidente,2014,Turno 1
Bahia,José Maria de Almeida ,PSTU,PSTU,3507,0,Presidente,2014,Turno 1
Minas Gerais,José Maria de Almeida ,PSTU,PSTU,8357,0.01,Presidente,2014,Turno 1
Espirito Santo,José Maria de Almeida ,PSTU,PSTU,1313,0,Presidente,2014,Turno 1
Rio de Janeiro ,José Maria de Almeida ,PSTU,PSTU,14427,0.01,Presidente,2014,Turno 1
São Paulo,José Maria de Almeida ,PSTU,PSTU,19115,0.02,Presidente,2014,Turno 1
Paraná,José Maria de Almeida ,PSTU,PSTU,4549,0,Presidente,2014,Turno 1
Santa Catarina,José Maria de Almeida ,PSTU,PSTU,3970,0,Presidente,2014,Turno 1
R. G. do Sul,José Maria de Almeida ,PSTU,PSTU,4082,0,Presidente,2014,Turno 1
M. G. do Sul,José Maria de Almeida ,PSTU,PSTU,976,0,Presidente,2014,Turno 1
Mato Grosso,José Maria de Almeida ,PSTU,PSTU,473,0,Presidente,2014,Turno 1
Goiás,José Maria de Almeida ,PSTU,PSTU,1765,0,Presidente,2014,Turno 1
Distrito Federal,José Maria de Almeida ,PSTU,PSTU,1493,0,Presidente,2014,Turno 1
Rondônia,José Maria Eymael ,PSDC,PSDC,634,0,Presidente,2014,Turno 1
Acre,José Maria Eymael ,PSDC,PSDC,282,0,Presidente,2014,Turno 1
Amazonas,José Maria Eymael ,PSDC,PSDC,621,0,Presidente,2014,Turno 1
Roraima,José Maria Eymael ,PSDC,PSDC,515,0,Presidente,2014,Turno 1
Pará,José Maria Eymael ,PSDC,PSDC,915,0,Presidente,2014,Turno 1
Amapá,José Maria Eymael ,PSDC,PSDC,435,0,Presidente,2014,Turno 1
Tocantins,José Maria Eymael ,PSDC,PSDC,221,0,Presidente,2014,Turno 1
Maranhão,José Maria Eymael ,PSDC,PSDC,2205,0,Presidente,2014,Turno 1
Piauí,José Maria Eymael ,PSDC,PSDC,752,0,Presidente,2014,Turno 1
Ceará,José Maria Eymael ,PSDC,PSDC,3192,0,Presidente,2014,Turno 1
R. G. do Norte,José Maria Eymael ,PSDC,PSDC,929,0,Presidente,2014,Turno 1
Paraíba,José Maria Eymael ,PSDC,PSDC,911,0,Presidente,2014,Turno 1
Pernambuco,José Maria Eymael ,PSDC,PSDC,1266,0,Presidente,2014,Turno 1
Alagoas,José Maria Eymael ,PSDC,PSDC,609,0,Presidente,2014,Turno 1
Sergipe,José Maria Eymael ,PSDC,PSDC,431,0,Presidente,2014,Turno 1
Bahia,José Maria Eymael ,PSDC,PSDC,1828,0,Presidente,2014,Turno 1
Minas Gerais,José Maria Eymael ,PSDC,PSDC,5544,0.01,Presidente,2014,Turno 1
Espirito Santo,José Maria Eymael ,PSDC,PSDC,1133,0,Presidente,2014,Turno 1
Rio de Janeiro ,José Maria Eymael ,PSDC,PSDC,11749,0.01,Presidente,2014,Turno 1
São Paulo,José Maria Eymael ,PSDC,PSDC,13508,0.01,Presidente,2014,Turno 1
Paraná,José Maria Eymael ,PSDC,PSDC,4827,0,Presidente,2014,Turno 1
Santa Catarina,José Maria Eymael ,PSDC,PSDC,2004,0,Presidente,2014,Turno 1
R. G. do Sul,José Maria Eymael ,PSDC,PSDC,2252,0,Presidente,2014,Turno 1
M. G. do Sul,José Maria Eymael ,PSDC,PSDC,477,0,Presidente,2014,Turno 1
Mato Grosso,José Maria Eymael ,PSDC,PSDC,469,0,Presidente,2014,Turno 1
Goiás,José Maria Eymael ,PSDC,PSDC,1948,0,Presidente,2014,Turno 1
Distrito Federal,José Maria Eymael ,PSDC,PSDC,1295,0,Presidente,2014,Turno 1
Rondônia,Mauro Luís Iasi ,PCB,PCB,208,0,Presidente,2014,Turno 1
Acre,Mauro Luís Iasi ,PCB,PCB,68,0,Presidente,2014,Turno 1
Amazonas,Mauro Luís Iasi ,PCB,PCB,545,0,Presidente,2014,Turno 1
Roraima,Mauro Luís Iasi ,PCB,PCB,70,0,Presidente,2014,Turno 1
Pará,Mauro Luís Iasi ,PCB,PCB,832,0,Presidente,2014,Turno 1
Amapá,Mauro Luís Iasi ,PCB,PCB,162,0,Presidente,2014,Turno 1
Tocantins,Mauro Luís Iasi ,PCB,PCB,261,0,Presidente,2014,Turno 1
Maranhão,Mauro Luís Iasi ,PCB,PCB,1150,0,Presidente,2014,Turno 1
Piauí,Mauro Luís Iasi ,PCB,PCB,486,0,Presidente,2014,Turno 1
Ceará,Mauro Luís Iasi ,PCB,PCB,1831,0,Presidente,2014,Turno 1
R. G. do Norte,Mauro Luís Iasi ,PCB,PCB,641,0,Presidente,2014,Turno 1
Paraíba,Mauro Luís Iasi ,PCB,PCB,796,0,Presidente,2014,Turno 1
Pernambuco,Mauro Luís Iasi ,PCB,PCB,1718,0,Presidente,2014,Turno 1
Alagoas,Mauro Luís Iasi ,PCB,PCB,892,0,Presidente,2014,Turno 1
Sergipe,Mauro Luís Iasi ,PCB,PCB,764,0,Presidente,2014,Turno 1
Bahia,Mauro Luís Iasi ,PCB,PCB,2889,0,Presidente,2014,Turno 1
Minas Gerais,Mauro Luís Iasi ,PCB,PCB,5468,0.01,Presidente,2014,Turno 1
Espirito Santo,Mauro Luís Iasi ,PCB,PCB,720,0,Presidente,2014,Turno 1
Rio de Janeiro ,Mauro Luís Iasi ,PCB,PCB,8536,0.01,Presidente,2014,Turno 1
São Paulo,Mauro Luís Iasi ,PCB,PCB,10662,0.01,Presidente,2014,Turno 1
Paraná,Mauro Luís Iasi ,PCB,PCB,2408,0,Presidente,2014,Turno 1
Santa Catarina,Mauro Luís Iasi ,PCB,PCB,1412,0,Presidente,2014,Turno 1
R. G. do Sul,Mauro Luís Iasi ,PCB,PCB,2298,0,Presidente,2014,Turno 1
M. G. do Sul,Mauro Luís Iasi ,PCB,PCB,390,0,Presidente,2014,Turno 1
Mato Grosso,Mauro Luís Iasi ,PCB,PCB,529,0,Presidente,2014,Turno 1
Goiás,Mauro Luís Iasi ,PCB,PCB,1254,0,Presidente,2014,Turno 1
Distrito Federal,Mauro Luís Iasi ,PCB,PCB,559,0,Presidente,2014,Turno 1
Rondônia,Rui Costa Pimenta ,PCO,PCO,63,0,Presidente,2014,Turno 1
Acre,Rui Costa Pimenta ,PCO,PCO,14,0,Presidente,2014,Turno 1
Amazonas,Rui Costa Pimenta ,PCO,PCO,98,0,Presidente,2014,Turno 1
Roraima,Rui Costa Pimenta ,PCO,PCO,48,0,Presidente,2014,Turno 1
Pará,Rui Costa Pimenta ,PCO,PCO,207,0,Presidente,2014,Turno 1
Amapá,Rui Costa Pimenta ,PCO,PCO,21,0,Presidente,2014,Turno 1
Tocantins,Rui Costa Pimenta ,PCO,PCO,44,0,Presidente,2014,Turno 1
Maranhão,Rui Costa Pimenta ,PCO,PCO,158,0,Presidente,2014,Turno 1
Piauí,Rui Costa Pimenta ,PCO,PCO,151,0,Presidente,2014,Turno 1
Ceará,Rui Costa Pimenta ,PCO,PCO,342,0,Presidente,2014,Turno 1
R. G. do Norte,Rui Costa Pimenta ,PCO,PCO,161,0,Presidente,2014,Turno 1
Paraíba,Rui Costa Pimenta ,PCO,PCO,247,0,Presidente,2014,Turno 1
Pernambuco,Rui Costa Pimenta ,PCO,PCO,322,0,Presidente,2014,Turno 1
Alagoas,Rui Costa Pimenta ,PCO,PCO,125,0,Presidente,2014,Turno 1
Sergipe,Rui Costa Pimenta ,PCO,PCO,142,0,Presidente,2014,Turno 1
Bahia,Rui Costa Pimenta ,PCO,PCO,555,0,Presidente,2014,Turno 1
Minas Gerais,Rui Costa Pimenta ,PCO,PCO,1489,0,Presidente,2014,Turno 1
Espirito Santo,Rui Costa Pimenta ,PCO,PCO,215,0,Presidente,2014,Turno 1
Rio de Janeiro ,Rui Costa Pimenta ,PCO,PCO,1449,0,Presidente,2014,Turno 1
São Paulo,Rui Costa Pimenta ,PCO,PCO,3968,0,Presidente,2014,Turno 1
Paraná,Rui Costa Pimenta ,PCO,PCO,560,0,Presidente,2014,Turno 1
Santa Catarina,Rui Costa Pimenta ,PCO,PCO,389,0,Presidente,2014,Turno 1
R. G. do Sul,Rui Costa Pimenta ,PCO,PCO,505,0,Presidente,2014,Turno 1
M. G. do Sul,Rui Costa Pimenta ,PCO,PCO,97,0,Presidente,2014,Turno 1
Mato Grosso,Rui Costa Pimenta ,PCO,PCO,101,0,Presidente,2014,Turno 1
Goiás,Rui Costa Pimenta ,PCO,PCO,301,0,Presidente,2014,Turno 1
Distrito Federal,Rui Costa Pimenta ,PCO,PCO,473,0,Presidente,2014,Turno 1
Rondônia,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,364055,0.35,Presidente,2014,Turno 2
Acre,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,138922,0.13,Presidente,2014,Turno 2
Amazonas,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,1033090,0.98,Presidente,2014,Turno 2
Roraima,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,97329,0.09,Presidente,2014,Turno 2
Pará,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,2103829,2,Presidente,2014,Turno 2
Amapá,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,227414,0.22,Presidente,2014,Turno 2
Tocantins,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,428662,0.41,Presidente,2014,Turno 2
Maranhão,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,2475762,2.35,Presidente,2014,Turno 2
Piauí,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,1385096,1.31,Presidente,2014,Turno 2
Ceará,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,3522225,3.34,Presidente,2014,Turno 2
R. G. do Norte,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,1201576,1.14,Presidente,2014,Turno 2
Paraíba,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,1380988,1.31,Presidente,2014,Turno 2
Pernambuco,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,3438165,3.26,Presidente,2014,Turno 2
Alagoas,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,941286,0.89,Presidente,2014,Turno 2
Sergipe,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,772253,0.73,Presidente,2014,Turno 2
Bahia,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,5059228,4.8,Presidente,2014,Turno 2
Minas Gerais,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,5979422,5.68,Presidente,2014,Turno 2
Espirito Santo,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,911906,0.87,Presidente,2014,Turno 2
Rio de Janeiro ,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,4488183,4.26,Presidente,2014,Turno 2
São Paulo,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,8488383,8.06,Presidente,2014,Turno 2
Paraná,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,2408740,2.29,Presidente,2014,Turno 2
Santa Catarina,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,1353808,1.29,Presidente,2014,Turno 2
R. G. do Sul,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,2997360,2.85,Presidente,2014,Turno 2
M. G. do Sul,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,590835,0.56,Presidente,2014,Turno 2
Mato Grosso,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,717230,0.68,Presidente,2014,Turno 2
Goiás,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,1365658,1.3,Presidente,2014,Turno 2
Distrito Federal,Dilma Rousseff ,PT,PT PT PMDB PSD PP PR PROS PDT PC B PRB,580581,0.55,Presidente,2014,Turno 2
Rondônia,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,442349,0.42,Presidente,2014,Turno 2
Acre,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,243530,0.23,Presidente,2014,Turno 2
Amazonas,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,555810,0.53,Presidente,2014,Turno 2
Roraima,Aécio Neves ,PSDB,PSDB PSDB PMN SD DEM PEN PTN PTB PTC PT B,139477,0.13,Presidente,2014,Turno 2
